terror,longitude,latitude
terror,44.276323,33.341954
terror,44.20168,33.509671
terror,44.354167,33.061667
terror,44.560913,33.165799
terror,44.685901,33.125073
terror,44.35061,33.5382
terror,69.199967,34.548509
terror,64.375836,31.599043
terror,70.907651,33.455364
terror,69.133082,33.530116
terror,69.226675,34.511154
terror,69.12347,34.530007
terror,65.845813,36.029713
terror,122.469369,14.285594
terror,38.948716,36.697038
terror,89.965522,26.091634
terror,30.91398,29.938126
terror,31.094774,29.07605
terror,31.094774,29.07605
terror,31.301557,29.892022
terror,70.808253,34.249954
terror,8.951389,9.698056
terror,44.318925,33.354467
terror,44.010392,13.574698
terror,68.950205,33.968747
terror,63.051337,26.006761
terror,32.852264,39.919356
terror,32.666738,0.35813
terror,126.168169,7.250822
terror,30.84285,29.308402
terror,31.216847,30.329237
terror,31.184831,30.465993
terror,31.184831,30.465993
terror,29.918739,31.200092
terror,36.723229,34.724381
terror,36.71526,34.72547
terror,40.451693,35.019485
terror,35.209524,31.862703
terror,31.094774,29.07605
terror,34.110425,31.211645
terror,62.602922,34.490826
terror,77.938764,29.262958
terror,65.737175,31.628871
terror,42.561111,16.889167
terror,8.237705,4.807369
terror,35.129808,49.451356
terror,13.686919,12.636044
terror,13.686919,12.636044
terror,-72.737733,8.642356
terror,81.887401,18.350142
terror,124.415014,6.926258
terror,-75.41625,6.965036
terror,43.493056,34.929167
terror,44.253056,33.079167
terror,29.366667,-3.383333
terror,29.368588,-3.341116
terror,13.150967,11.831098
terror,43.862546,33.34031
terror,44.988342,12.856511
terror,34.146305,31.083486
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,33.803276,31.132093
terror,31.184831,30.465993
terror,13.188574,32.885331
terror,68.35532,33.83597
terror,63.64458,34.863638
terror,64.873367,36.186928
terror,66.998734,30.182971
terror,67.080797,30.706376
terror,45.378056,2.091389
terror,20.068381,32.118616
terror,-75.054209,3.151685
terror,-71.771549,6.794367
terror,-72.737733,8.642356
terror,36.230383,49.9935
terror,7.7118,8.547469
terror,38.563467,48.871091
terror,43.13,36.34
terror,13.566111,12.924722
terror,-71.771549,6.794367
terror,-71.872595,6.956107
terror,68.450042,33.319423
terror,63.109817,25.967432
terror,85.089076,20.937726
terror,69.551734,32.305118
terror,74.746673,33.951609
terror,43.517421,17.665225
terror,-77.885469,2.571287
terror,-96.578339,19.260161
terror,14.4378,50.075538
terror,44.644382,33.082341
terror,44.385499,33.215389
terror,68.664539,34.479385
terror,68.664539,34.479385
terror,68.664539,34.479385
terror,68.664539,34.479385
terror,68.664539,34.479385
terror,68.664539,34.479385
terror,30.73396,46.480451
terror,44.213536,15.355873
terror,44.186894,33.586185
terror,43.918597,33.404852
terror,13.421389,11.653889
terror,13.421389,11.653889
terror,43.54988,35.064229
terror,43.783333,33.35
terror,43.342222,33.456944
terror,68.648747,35.938705
terror,68.761631,33.463336
terror,68.655749,33.910365
terror,-74.063097,4.649656
terror,-74.114656,4.614995
terror,-73.087749,3.27199
terror,-75.335829,6.885648
terror,65.570785,32.640755
terror,62.446516,34.328604
terror,68.572411,33.26308
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,125.861375,8.058913
terror,31.655479,9.529987
terror,45.116688,2.142651
terror,-3.665071,16.417521
terror,71.763596,34.187442
terror,72.126803,34.684032
terror,71.598754,34.282503
terror,42.561111,16.889167
terror,45.033333,12.8
terror,41.855023,3.935663
terror,37.011628,36.359692
terror,37.121168,36.226391
terror,37.143706,36.227763
terror,37.11433,36.225726
terror,37.160027,36.2065
terror,37.160027,36.2065
terror,37.160027,36.2065
terror,-5.903654,54.600111
terror,27.142826,38.423734
terror,24.710138,13.432737
terror,24.901111,13.318056
terror,24.690278,13.422778
terror,24.850996,13.522704
terror,24.764722,13.467778
terror,39.685004,-4.039418
terror,77.57842,23.099165
terror,44.583139,33.100298
terror,44.48659,33.321918
terror,30.766713,50.052951
terror,34.7981,50.9077
terror,12.151123,10.749466
terror,13.150967,11.831098
terror,13.130556,10.737778
terror,44.583139,33.100298
terror,22.639819,32.766785
terror,22.639819,32.766785
terror,22.63946,32.76318
terror,20.077354,32.119521
terror,20.077354,32.119521
terror,20.077354,32.119521
terror,62.136421,33.307049
terror,66.040886,35.68555
terror,61.201502,34.653915
terror,45.339971,2.037408
terror,36.608044,35.813023
terror,45.116688,2.142651
terror,44.03514,13.587248
terror,42.561111,16.889167
terror,44.228944,17.565604
terror,42.951111,14.802222
terror,90.230623,25.208508
terror,20.226379,30.754605
terror,93.719597,24.429694
terror,-99.051421,19.602523
terror,-96.594375,16.33539
terror,34.957573,30.281462
terror,40.400121,21.276647
terror,92.530362,26.684558
terror,125.55897,7.661141
terror,0.065054,16.175741
terror,13.291896,11.901684
terror,13.688377,11.521831
terror,44.34494,33.268315
terror,44.354167,33.061667
terror,63.078888,25.987175
terror,63.050872,26.014012
terror,63.037878,26.007915
terror,62.070706,26.10482
terror,64.098934,26.962214
terror,62.314297,25.197638
terror,66.981847,30.103246
terror,69.176118,28.682835
terror,68.541111,28.51882
terror,38.689306,48.715555
terror,43.099444,36.358611
terror,6.889167,12.530833
terror,9.547766,6.834618
terror,44.328386,33.277992
terror,44.391944,33.251389
terror,45.067169,33.695694
terror,43.3,33.416667
terror,43.351667,36.449444
terror,44.639066,35.493176
terror,20.1875,32.099559
terror,22.641879,32.766244
terror,-73.626268,8.959667
terror,64.550166,31.816569
terror,64.117492,31.521138
terror,69.430782,36.537101
terror,126.15454,7.352189
terror,69.036906,34.558338
terror,121.00884,6.060263
terror,69.344652,35.138052
terror,66.05,36.116667
terror,68.23801,32.68567
terror,68.665529,32.958984
terror,69.18022,34.21041
terror,62.204029,34.352865
terror,71.273482,34.927157
terror,123.717095,12.49646
terror,69.556736,32.693191
terror,30.84285,29.308402
terror,32.899829,24.088938
terror,34.110425,31.211645
terror,34.240191,31.280267
terror,14.05,13.65
terror,34.110425,31.211645
terror,36.277044,33.503983
terror,36.285592,33.517864
terror,36.641778,35.931027
terror,-72.737733,8.642356
terror,124.444639,6.861859
terror,36.314444,35.922222
terror,21.74295,32.760942
terror,44.988563,12.856864
terror,38.350011,36.890343
terror,14.4378,50.075538
terror,44.583139,33.100298
terror,44.278691,33.370243
terror,44.495429,33.357917
terror,66.990607,30.180194
terror,65.70216,31.612835
terror,63.469844,25.264475
terror,69.861777,32.747876
terror,42.354827,34.207171
terror,43.480128,34.927379
terror,43.476517,34.921138
terror,11.082491,11.707236
terror,8.883333,9.933333
terror,8.883333,9.933333
terror,30.723309,46.482526
terror,6.865926,12.344489
terror,13.130556,10.737778
terror,13.130556,10.737778
terror,44.536067,33.3739
terror,44.505436,33.254994
terror,44.244808,35.326864
terror,44.380392,35.465576
terror,43.13,36.34
terror,68.810885,34.963098
terror,65.70216,31.612835
terror,125.846823,7.92211
terror,125.082855,6.634899
terror,68.709536,35.943802
terror,64.47316,32.397381
terror,71.127398,34.910931
terror,71.127398,34.910931
terror,71.127398,34.910931
terror,71.127398,34.910931
terror,44.541171,33.570041
terror,45.338594,2.033343
terror,71.301633,34.66952
terror,69.578978,32.301359
terror,30.84285,29.308402
terror,14.100133,13.330266
terror,42.546117,-0.357353
terror,124.419824,6.942258
terror,44.988555,12.856858
terror,44.990551,12.87167
terror,44.989529,12.864941
terror,33.803276,31.132093
terror,33.793889,31.115
terror,34.164167,31.156389
terror,44.883283,13.057841
terror,7.049844,4.815554
terror,44.488947,33.305081
terror,44.506622,33.314009
terror,44.620763,34.880964
terror,44.410383,33.192554
terror,44.276323,33.341954
terror,44.4,33.3
terror,66.997849,30.190914
terror,67.018445,30.197786
terror,66.42715,28.918443
terror,68.17907,28.494168
terror,66.450959,30.907255
terror,44.024233,33.247059
terror,44.434701,33.223512
terror,8.516667,12
terror,42.356944,34.084451
terror,43.493056,34.929167
terror,44.145917,35.358935
terror,42.378056,34.139722
terror,42.542993,33.907776
terror,3.893216,36.381655
terror,20.083601,32.117185
terror,15.061689,32.323859
terror,22.639572,32.766381
terror,-75.619941,0.872837
terror,68.709536,35.943802
terror,68.709536,35.943802
terror,68.547073,35.914894
terror,68.547073,35.914894
terror,69.748061,32.908626
terror,13.880556,13.665
terror,124.476389,6.867985
terror,45.595968,3.385057
terror,68.639484,34.474128
terror,37.096368,36.223024
terror,14.427408,27.038654
terror,14.442733,35.872839
terror,70.145581,32.974638
terror,28.562179,3.610947
terror,38.862271,36.385436
terror,94.031311,24.877012
terror,67.028587,24.911098
terror,32.055194,3.600979
terror,24.850991,13.522664
terror,-3.664859,16.417596
terror,-76.880163,0.67688
terror,7.699986,11.066584
terror,12.207258,10.590654
terror,8.833333,9.516667
terror,43.456279,34.922668
terror,43.493056,34.929167
terror,44.391944,33.251389
terror,44.5078,33.251506
terror,44.401651,33.346641
terror,43.13,36.34
terror,20.077354,32.119521
terror,20.095856,32.110382
terror,20.086637,32.100604
terror,20.0787,32.118088
terror,20.078706,32.118088
terror,20.068381,32.118616
terror,-75.52767,0.435951
terror,125.55897,7.661141
terror,125.620494,7.6246
terror,121.00131,6.047448
terror,69.213253,34.499217
terror,69.201495,34.551511
terror,65.749062,36.681715
terror,18.583333,4.366667
terror,45.364694,2.057502
terror,41.855147,3.935863
terror,40.900609,-2.26956
terror,14.460318,12.360088
terror,69.578028,32.302412
terror,64.293428,35.687365
terror,64.293428,35.687365
terror,62.16025,32.669377
terror,61.981391,32.677851
terror,46.776423,43.599162
terror,126.216075,7.51951
terror,124.415014,6.926258
terror,44.252818,15.299531
terror,45.5771,13.988915
terror,69.256111,34.995556
terror,71.583423,34.020102
terror,121.01668,15.353113
terror,74.462705,34.287092
terror,28.562179,3.610947
terror,31.235712,30.04442
terror,30.665666,30.886599
terror,31.719546,30.732662
terror,15.092991,32.37605
terror,20.085112,32.100355
terror,44.21571,33.504076
terror,44.328386,33.277992
terror,45.116688,2.142651
terror,44.400231,33.408957
terror,44.398333,33.409444
terror,43.797583,33.347928
terror,45.321539,2.030952
terror,71.475809,33.97549
terror,43.683552,33.399232
terror,43.594949,33.341072
terror,71.475809,33.97549
terror,65.286357,34.52366
terror,63.295,33.123056
terror,69.221455,34.510438
terror,69.031454,33.435888
terror,71.35,35.216667
terror,20.224933,30.752527
terror,44.820833,43.0625
terror,101.087086,6.77305
terror,101.381393,6.685706
terror,37.167394,36.21966
terror,-15.594339,12.883688
terror,44.883283,13.057841
terror,35.128876,32.008313
terror,101.67148,6.453865
terror,69.158326,29.035246
terror,44.612936,32.752723
terror,44.34494,33.268315
terror,44.187032,33.586239
terror,44.271588,33.258237
terror,45.086073,32.907827
terror,43.254581,34.998618
terror,43.790471,33.329102
terror,43.891256,34.196067
terror,44.470371,33.241085
terror,44.586277,33.102506
terror,13.311731,13.698885
terror,86.343609,24.766141
terror,12.029786,11.201047
terror,12.495229,9.204053
terror,106.652695,-6.202456
terror,124.63818,6.37378
terror,94.566282,26.162376
terror,33.803276,31.132093
terror,31.097145,29.075656
terror,69.019307,33.999586
terror,69.098513,34.214801
terror,68.868066,36.728591
terror,70.286571,34.011595
terror,67.723333,32.761667
terror,68.431944,33.367222
terror,68.421639,33.622478
terror,74.835984,33.71787
terror,29.496269,0.649451
terror,-6.909313,53.159063
terror,70.892147,33.89585
terror,46.056321,13.634341
terror,45.377398,13.131861
terror,46.056321,13.634341
terror,7.049844,4.815554
terror,-73.354165,8.234801
terror,-77.249334,2.25575
terror,101.510615,6.180501
terror,101.966086,6.021541
terror,101.966086,6.021541
terror,101.959485,6.021377
terror,100.323161,6.66714
terror,101.297732,6.075992
terror,101.190958,6.121666
terror,101.959671,6.020627
terror,22.641879,32.766244
terror,67.028544,30.198547
terror,68.181459,28.377754
terror,44.434701,33.223512
terror,44.507801,33.251506
terror,44.560913,33.165799
terror,43.455254,33.414598
terror,44.021944,13.578889
terror,45.339971,2.037408
terror,45.339971,2.037408
terror,45.339971,2.037408
terror,43.583679,33.382813
terror,14.205384,12.372214
terror,81.508949,18.155196
terror,84.025986,24.014978
terror,84.025986,24.014978
terror,86.070989,24.013591
terror,12.260486,11.765383
terror,124.485801,7.000163
terror,13.615046,12.673024
terror,13.566111,12.924722
terror,-75.43724,1.47888
terror,36.716151,34.724027
terror,37.815963,34.677193
terror,65.053889,36.204722
terror,65.873015,32.626454
terror,70.667035,34.08218
terror,70.732778,34.985278
terror,66.208056,36.117222
terror,14.22506,12.377705
terror,29.496269,0.649451
terror,28.702489,-1.011485
terror,28.70346,-1.01083
terror,28.938308,-0.89923
terror,71.606558,34.012919
terror,62.713266,26.068574
terror,24.850991,13.522664
terror,101.953637,6.022161
terror,101.966117,6.023137
terror,101.185665,6.164856
terror,67.010157,30.199805
terror,125.066605,8.743889
terror,43.962778,13.555278
terror,45.033333,12.8
terror,44.583139,33.100298
terror,44.70296,33.376952
terror,31.266307,30.093718
terror,34.240191,31.280267
terror,43.449279,33.393788
terror,15.049167,12.113056
terror,44.253074,33.079194
terror,44.478833,33.368648
terror,44.373266,33.548093
terror,44.282097,35.445215
terror,44.282097,35.445215
terror,44.282097,35.445215
terror,65.70216,31.612835
terror,13.151188,11.831283
terror,12.256696,11.762106
terror,124.099567,13.595447
terror,13.615046,12.673024
terror,13.615046,12.673024
terror,13.615046,12.673024
terror,69.71778,32.64215
terror,43.651751,3.114224
terror,44.771048,1.716507
terror,69.250504,34.507137
terror,66.093475,36.168995
terror,66.766667,32.633333
terror,63.789444,35.725556
terror,63.340243,34.878511
terror,69.451639,37.382557
terror,22.720776,48.441418
terror,28.85968,8.220931
terror,71.792712,34.803923
terror,29.366667,-3.383333
terror,12.387038,51.200695
terror,91.649353,26.336166
terror,-77.66283,2.772482
terror,-77.23162,2.34071
terror,20.083601,32.117185
terror,16.58918,31.202849
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,16.589187,31.201702
terror,44.385499,33.215389
terror,44.514869,33.349705
terror,44.34494,33.268315
terror,44.685901,33.125073
terror,42.609534,40.793352
terror,42.547745,37.934957
terror,44.341727,33.378399
terror,44.341287,33.396634
terror,41.860499,36.322392
terror,44.338598,33.309123
terror,43.587153,33.383576
terror,69.861777,32.747876
terror,-5.923699,54.617964
terror,37.164046,36.199187
terror,9.0833,9.5667
terror,12.61588,13.313247
terror,39.205563,-6.857631
terror,121.874954,14.046328
terror,45.273593,2.02886
terror,70.734509,33.80686
terror,69.649444,34.855556
terror,69.959119,33.339017
terror,68.862311,36.72169
terror,37.703034,48.166605
terror,45.449807,14.358866
terror,24.086729,13.64746
terror,24.815336,13.44828
terror,24.851007,13.522688
terror,,
terror,-7.338882,54.988869
terror,-7.320607,55.031412
terror,12.387038,51.200695
terror,-56.561647,-24.194867
terror,101.234192,6.828434
terror,20.224933,30.752527
terror,98.205888,21.989766
terror,67.00178,30.165686
terror,44.401651,33.423277
terror,44.4,33.3
terror,44.451217,33.222857
terror,44.644382,33.082341
terror,14.22506,12.377705
terror,14.22506,12.377705
terror,40.900609,-2.26956
terror,80.808598,19.081216
terror,81.660051,18.393021
terror,46.009797,2.658049
terror,124.251438,8.07595
terror,13.150967,11.831098
terror,12.630233,11.829996
terror,8.061117,8.855506
terror,42.546057,-0.356046
terror,87.627704,43.793025
terror,68.709536,35.943802
terror,69.159075,34.540562
terror,69.159075,34.540562
terror,66.906944,32.106111
terror,70.621679,34.171831
terror,62.190721,34.333926
terror,62.121403,32.37662
terror,67.265877,35.961372
terror,68.524715,32.264539
terror,68.714007,34.007712
terror,65.063611,34.470556
terror,43.294704,35.797838
terror,44.92626,12.839778
terror,78.563782,9.972228
terror,39.263987,48.74742
terror,20.068381,32.118616
terror,-7.327465,54.994957
terror,-7.327465,54.994957
terror,121.102692,14.650512
terror,64.905955,36.079561
terror,64.864769,33.68856
terror,24.424238,12.937959
terror,-79.887707,-2.189834
terror,-71.904565,-13.918219
terror,3.34824,7.160697
terror,12.492231,41.89021
terror,101.861189,6.247492
terror,101.879548,6.107313
terror,101.690104,6.285827
terror,101.73118,6.294222
terror,69.186491,28.635459
terror,44.358056,33.394444
terror,44.347304,35.414596
terror,44.434701,33.426411
terror,44.235291,33.63497
terror,44.354167,33.061667
terror,44.276323,33.341954
terror,30.961645,29.477986
terror,30.84285,29.308402
terror,14.100133,13.330266
terror,44.523289,33.843884
terror,95.625397,27.567517
terror,74.835984,33.71787
terror,74.555049,34.161124
terror,74.554668,34.160961
terror,74.555442,34.161117
terror,44.970278,15.558889
terror,44.201111,15.386944
terror,43.595717,3.838529
terror,43.65741,3.110581
terror,64.5333,35.8464
terror,29.461035,0.485721
terror,29.461035,0.485721
terror,29.461035,0.485721
terror,34.110425,31.211645
terror,23.947438,49.830186
terror,24.00954,49.861445
terror,12.231849,11.757829
terror,12.415736,11.785445
terror,12.260514,11.765159
terror,13.818728,13.095122
terror,71.683333,29.395721
terror,69.166667,34.533333
terror,5.167309,43.475773
terror,5.167309,43.475773
terror,25.349581,13.62698
terror,25.349581,13.62698
terror,25.351188,13.626323
terror,25.349581,13.62698
terror,25.349581,13.62698
terror,25.603476,13.997791
terror,16.987644,30.242052
terror,20.078706,32.118088
terror,62.933184,25.936813
terror,30.84285,29.308402
terror,84.640013,19.575505
terror,41.86597,3.03533
terror,75.071394,33.67913
terror,13.311731,13.698885
terror,71.581038,34.015559
terror,44.021944,13.578889
terror,32.174605,29.368226
terror,44.585146,33.047836
terror,43.479482,34.928912
terror,44.50499,33.312867
terror,44.412994,33.546111
terror,43.290983,33.42574
terror,50.60289,26.143685
terror,44.412994,33.546111
terror,122.120277,6.497901
terror,44.626602,33.750288
terror,43.502453,35.008433
terror,34.110425,31.211645
terror,71.657202,34.021354
terror,12.544145,13.042406
terror,69.123846,34.578683
terror,64.783611,35.921389
terror,64.344563,31.59261
terror,38.223653,48.433544
terror,38.029633,48.3071
terror,65.451944,32.171944
terror,-95.327984,29.779987
terror,24.663825,14.202517
terror,35.140431,31.973542
terror,36.230383,49.9935
terror,3.283546,6.466422
terror,11.46785,48.65703
terror,,
terror,124.034119,12.702727
terror,123.666215,12.51599
terror,,
terror,123.666215,12.51599
terror,124.619205,8.504375
terror,125.857401,7.282129
terror,65.056716,28.418095
terror,34.240191,31.280267
terror,73.732776,15.800344
terror,84.640013,19.575505
terror,94.876278,25.575698
terror,31.315144,30.093186
terror,46.716667,24.633333
terror,46.716667,24.633333
terror,44.92626,12.839778
terror,44.513388,33.392997
terror,44.391944,33.226944
terror,43.895811,34.10729
terror,44.31026,33.314846
terror,44.386039,33.207436
terror,43.524819,33.386732
terror,39.596476,48.605276
terror,-85.184718,35.031789
terror,-85.253424,35.095083
terror,11.173062,10.279142
terror,11.173062,10.279142
terror,45.033333,12.8
terror,69.166667,34.533333
terror,68.714007,34.007712
terror,62.121403,32.37662
terror,70.209492,34.665599
terror,70.121765,33.638947
terror,88.483764,22.73938
terror,-73.916667,7.016667
terror,-76.825965,2.704981
terror,71.554591,34.218576
terror,22.236643,32.872169
terror,22.236643,32.872169
terror,17.837725,30.780157
terror,-71.736282,6.45929
terror,-75.399966,7.583191
terror,-77.549911,0.910907
terror,126.013254,7.216207
terror,66.973729,30.190045
terror,80.726036,18.86066
terror,69.415178,28.262262
terror,15.426944,13.575556
terror,44.015022,39.903853
terror,31.147341,29.978018
terror,44.229998,33.228397
terror,44.482778,33.250556
terror,44.58324,33.100277
terror,44.619885,34.880732
terror,44.23616,33.636754
terror,125.355626,6.744295
terror,35.737327,33.670874
terror,151.117538,-33.829658
terror,11.966177,11.747224
terror,11.966177,11.747224
terror,12.207258,10.590654
terror,9.289492,7.166861
terror,76.991259,28.606601
terror,66.771944,36.308889
terror,70.091132,33.465758
terror,62.221617,34.19829
terror,-6.404981,53.998009
terror,-76.825965,2.704981
terror,70.893038,31.832593
terror,-56.561647,-24.194867
terror,138.479002,-3.684015
terror,138.479002,-3.684015
terror,138.479002,-3.684015
terror,14.831348,5.804663
terror,1.988153,36.072919
terror,20.1875,32.099559
terror,72.461557,34.166596
terror,125.857401,7.282129
terror,121.008173,6.060575
terror,124.674441,6.437151
terror,16.561496,31.203675
terror,31.657778,3.849167
terror,44.544569,33.571857
terror,44.397431,33.377845
terror,44.460661,33.324234
terror,50.510833,26.230556
terror,44.330377,33.275338
terror,44.393819,33.25189
terror,37.74908,48.136607
terror,37.779209,48.000317
terror,25.14139,11.277183
terror,-76.695409,2.954383
terror,14.831348,5.804663
terror,101.824922,6.255322
terror,-72.59794,8.38615
terror,20.224933,30.752527
terror,12.242451,32.852269
terror,70.9063,31.838464
terror,70.9063,31.838464
terror,125.131872,8.69693
terror,42.97077,2.407686
terror,44.98601,12.894405
terror,46.819042,5.197417
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,34.465442,31.536022
terror,34.465442,31.536022
terror,34.465442,31.536022
terror,34.465442,31.536022
terror,86.851277,24.770358
terror,93.28975,24.294993
terror,46.825284,5.185013
terror,50.60289,26.143685
terror,43.668541,34.624089
terror,34.465442,31.536022
terror,34.465442,31.536022
terror,44.403089,33.226776
terror,44.50651,33.313626
terror,43.290289,33.402099
terror,11.965346,11.748845
terror,-6.334551,54.463526
terror,30.908958,3.027392
terror,34.465442,31.536022
terror,39.48214,48.659547
terror,70.3308,33.689569
terror,-88.239197,41.758165
terror,-75.138106,3.06735
terror,101.473005,6.334598
terror,38.424287,36.97512
terror,38.350011,36.890343
terror,38.234827,38.037163
terror,44.206944,15.4025
terror,43.642549,3.110737
terror,44.021944,13.578889
terror,123.701472,13.077043
terror,122.643585,14.275742
terror,124.122775,12.920182
terror,123.876248,12.666227
terror,123.861547,12.785296
terror,124.009018,12.872289
terror,123.926582,12.750697
terror,124.123607,12.919579
terror,123.880422,12.950056
terror,124.136099,12.750256
terror,123.527633,13.170204
terror,123.528007,13.177483
terror,85.205689,27.88852
terror,115.480656,35.23375
terror,29.366667,-3.383333
terror,29.362781,-3.354623
terror,44.403089,33.226776
terror,47.78332,30.508387
terror,43.783187,33.345221
terror,124.896398,6.875088
terror,43.9118,33.403751
terror,44.158233,33.462286
terror,44.067692,33.290496
terror,43.559456,35.051001
terror,44.360228,33.311875
terror,44.555054,33.780497
terror,44.547048,33.570568
terror,44.547048,33.570568
terror,43.28564,33.434646
terror,11.965948,11.747168
terror,68.950979,33.969093
terror,68.95694,34.591139
terror,30.738764,46.473007
terror,62.909091,26.392501
terror,110.366463,-7.8348
terror,109.897585,-7.784329
terror,12.226943,59.028612
terror,-75.399966,7.583191
terror,70.901911,31.831199
terror,,
terror,,
terror,,
terror,66.450959,30.907255
terror,41.228247,37.054943
terror,44.213536,15.355873
terror,44.213536,15.355873
terror,44.771048,1.716507
terror,71.385406,34.001506
terror,70.536797,32.871836
terror,64.115048,27.006081
terror,39.548121,39.106466
terror,29.366667,-3.383333
terror,86.897382,26.40305
terror,28.869896,41.100368
terror,40.747694,36.508154
terror,124.23738,7.199553
terror,36.677702,35.990637
terror,36.705582,35.982007
terror,14.504037,12.592552
terror,37.160027,36.2065
terror,84.030145,22.119654
terror,84.719513,19.532021
terror,84.030343,22.119941
terror,69.964885,32.655515
terror,,
terror,69.019532,33.999937
terror,44.367958,33.309691
terror,44.470371,33.241085
terror,44.21571,33.504076
terror,44.397689,33.293729
terror,44.361488,33.673248
terror,44.487171,33.320792
terror,44.58135,33.100569
terror,44.276288,33.341992
terror,45.552322,33.747758
terror,43.770322,33.365916
terror,44.589845,33.751401
terror,12.088498,10.907588
terror,12.088333,10.817222
terror,24.044116,12.961401
terror,-73.087749,-14.050453
terror,29.918739,31.200092
terror,37.160027,36.2065
terror,41.952889,37.004137
terror,6.509747,5.043709
terror,20.224933,30.752527
terror,66.127715,32.938276
terror,39.009055,35.952281
terror,14.568824,32.46992
terror,40.053803,36.851721
terror,28.978341,41.008456
terror,39.548121,39.106466
terror,43.372979,38.501209
terror,,
terror,42.283417,2.333385
terror,22.641879,32.766244
terror,22.641879,32.766244
terror,64.5333,35.8464
terror,14.321009,10.592529
terror,14.321009,10.592529
terror,33.803276,31.132093
terror,33.803276,31.132093
terror,44.788611,15.709722
terror,35.274784,36.993096
terror,36.172279,36.589807
terror,42.283417,2.333385
terror,78.119475,9.925591
terror,66.689096,32.929848
terror,65.752,36.665
terror,44.253466,33.077411
terror,44.067692,33.290496
terror,44.363473,33.366689
terror,44.482618,33.35881
terror,44.398701,33.429154
terror,44.345763,33.269957
terror,44.429263,33.417562
terror,43.911811,33.402381
terror,11.165831,10.28397
terror,11.173062,10.279142
terror,11.173062,10.279142
terror,11.173062,10.279142
terror,13.06975,11.818386
terror,42.513329,37.421275
terror,41.129283,37.889517
terror,64.772251,32.348492
terror,65.049683,32.270119
terror,68.927134,33.938209
terror,65.049683,32.270119
terror,31.314608,30.065813
terror,40.210983,37.924973
terror,37.113889,36.713771
terror,69.001649,28.923449
terror,40.222304,37.900955
terror,67.839829,29.640578
terror,66.981593,30.139392
terror,34.240191,31.280267
terror,124.511117,6.931122
terror,122.079027,6.921442
terror,45.033333,12.8
terror,126.186992,8.340557
terror,125.574522,9.452782
terror,29.568695,0.772509
terror,44.460661,33.324234
terror,44.291132,33.295661
terror,44.36043,33.240606
terror,44.432746,33.411823
terror,44.259045,33.533856
terror,44.480163,33.304865
terror,44.517148,33.279209
terror,44.487904,33.26486
terror,84.378076,24.746682
terror,42.224158,36.187306
terror,88.247691,22.893682
terror,43.779827,33.366513
terror,43.845054,33.354051
terror,71.144234,36.692329
terror,5.990278,5.523611
terror,69.166667,34.533333
terror,64.57,31.820833
terror,69.113333,35.277778
terror,68.913371,37.182579
terror,64.961667,34.552222
terror,,
terror,-92.045686,30.201966
terror,41.028993,38.261642
terror,44.57696,37.303442
terror,40.668495,37.849762
terror,41.265824,39.905499
terror,65.293276,28.332526
terror,28.978824,41.008432
terror,74.798628,34.088158
terror,74.798102,34.079936
terror,74.797533,34.084375
terror,85.963303,23.665982
terror,74.807903,34.06455
terror,123.533188,13.76844
terror,124.368282,6.982138
terror,124.368282,6.982138
terror,42.97077,2.407686
terror,22.63946,32.76318
terror,34.146305,31.083486
terror,44.365084,33.312438
terror,43.24103,35.485309
terror,43.746111,33.370833
terror,13.627589,10.890928
terror,13.3325,10.744444
terror,13.627589,10.890928
terror,91.235662,25.977805
terror,25.496076,48.672673
terror,71.185278,36.761111
terror,93.9459,25.100146
terror,,
terror,95.693153,27.552989
terror,45.339971,2.037408
terror,45.287856,2.029865
terror,101.625475,6.700601
terror,17.285147,31.052821
terror,40.648369,38.458431
terror,28.966797,41.055481
terror,40.208413,37.925578
terror,42.471271,37.247632
terror,41.941978,37.927404
terror,75.219862,33.68506
terror,74.803305,33.761409
terror,46.13443,4.061546
terror,123.413771,13.18385
terror,14.321009,10.592529
terror,83.239285,17.710984
terror,73.093146,33.729388
terror,67.056885,24.894681
terror,91.308294,25.53491
terror,13.856667,13.488056
terror,14.383333,13.433333
terror,14.594722,13.443889
terror,85.279935,23.610181
terror,16.589187,31.201702
terror,44.021944,13.578889
terror,44.7025,13.621111
terror,35.378056,33.543611
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,34.110425,31.211645
terror,38.956667,36.6975
terror,38.956667,36.6975
terror,38.299722,36.5875
terror,44.620466,34.881013
terror,44.331227,33.333465
terror,44.432493,33.411111
terror,44.35653,33.054191
terror,44.391978,33.251102
terror,45.168889,34.273889
terror,44.372561,33.229853
terror,82.688622,18.93071
terror,44.49648,33.358516
terror,44.597833,33.754053
terror,-6.355096,53.717721
