citizenTerror,longitude,latitude
citizenTerror,67.017798,30.205416
citizenTerror,67.017798,30.205416
citizenTerror,69.100003,29.142127
citizenTerror,66.141526,32.074078
citizenTerror,44.70296,33.376952
citizenTerror,84.999431,24.795452
citizenTerror,83.643147,25.22442
citizenTerror,71.562778,34.437222
citizenTerror,13.599775,11.925601
citizenTerror,70.78821,34.263149
citizenTerror,75.205834,12.105069
citizenTerror,-5.912484,54.598002
citizenTerror,62.140729,34.199784
citizenTerror,71.18,34.89
citizenTerror,71.153445,34.876637
citizenTerror,81.659273,18.391134
citizenTerror,81.26437,18.883543
citizenTerror,35.77586,35.524663
citizenTerror,84.185711,24.128611
citizenTerror,44.357942,33.403494
citizenTerror,44.48659,33.321917
citizenTerror,44.582236,33.194542
citizenTerror,74.732975,34.045268
citizenTerror,41.185481,3.151959
citizenTerror,84.999431,24.795452
citizenTerror,68.709536,35.943802
citizenTerror,44.98601,12.894405
citizenTerror,38.029633,48.3071
citizenTerror,38.38,48.633333
citizenTerror,38.029633,48.3071
citizenTerror,-5.912484,54.598002
citizenTerror,81.267797,18.939291
citizenTerror,35.148879,37.09897
citizenTerror,93.906269,24.663717
citizenTerror,93.49534,24.988392
citizenTerror,26.897591,3.270609
citizenTerror,13.219323,32.529121
citizenTerror,44.330751,33.333366
citizenTerror,44.347131,33.428435
citizenTerror,44.021944,13.578889
citizenTerror,64.369167,31.583056
citizenTerror,66.998734,30.182971
citizenTerror,-77.12487,2.01151
citizenTerror,44.157787,33.462707
citizenTerror,44.35676,33.247211
citizenTerror,44.34494,33.268315
citizenTerror,74.555116,34.16047
citizenTerror,30.522635,50.465506
citizenTerror,39.193698,-6.161815
citizenTerror,101.151927,6.801624
citizenTerror,44.48659,33.321917
citizenTerror,44.4,33.3
citizenTerror,44.271588,33.258237
citizenTerror,44.181518,33.907256
citizenTerror,12.418731,10.491167
citizenTerror,7.692222,11.649552
citizenTerror,72.461111,34.165833
citizenTerror,69.244684,34.643868
citizenTerror,38.016944,48.554167
citizenTerror,37.8675,47.453611
citizenTerror,20.074294,32.095005
citizenTerror,64.5333,35.8464
citizenTerror,64.839591,36.07269
citizenTerror,78.688015,28.805845
citizenTerror,72.121435,34.00231
citizenTerror,44.398416,33.342257
citizenTerror,44.253056,33.079167
citizenTerror,44.391944,33.251389
citizenTerror,44.70296,33.376952
citizenTerror,13.168748,11.831674
citizenTerror,40.7488,36.518134
citizenTerror,40.75221,36.510226
citizenTerror,45.14945,33.773348
citizenTerror,40.284444,33.038056
citizenTerror,41.094472,34.368794
citizenTerror,41.986585,34.373209
citizenTerror,41.916667,34.468611
citizenTerror,94.361199,25.094532
citizenTerror,22.412763,32.787208
citizenTerror,68.476206,33.318615
citizenTerror,44.4,33.3
citizenTerror,44.358533,33.393645
citizenTerror,42.55,33.85
citizenTerror,44.021944,13.578889
citizenTerror,44.733454,13.703256
citizenTerror,13.170012,11.857107
citizenTerror,11.309533,11.288026
citizenTerror,11.374178,11.107096
citizenTerror,37.150625,36.195282
citizenTerror,37.143387,36.203022
citizenTerror,70.383326,32.21665
citizenTerror,71.447697,33.585547
citizenTerror,64.833889,32.073333
citizenTerror,29.308633,-1.538699
citizenTerror,29.060964,40.188528
citizenTerror,44.413457,33.54631
citizenTerror,44.354167,33.061667
citizenTerror,69.944355,32.448074
citizenTerror,37.814722,47.095103
citizenTerror,37.212954,36.565723
citizenTerror,37.195101,36.480159
citizenTerror,37.048084,36.586826
citizenTerror,2.399672,15.917804
citizenTerror,37.754478,47.128001
citizenTerror,44.385499,33.215389
citizenTerror,13.150967,11.831098
citizenTerror,13.115171,11.661151
citizenTerror,70.576459,37.118884
citizenTerror,71.057653,33.533831
citizenTerror,70.893217,31.832297
citizenTerror,44.432341,33.411707
citizenTerror,44.34494,33.268315
citizenTerror,38.796899,48.873601
citizenTerror,17.839206,30.782843
citizenTerror,13.191338,32.887209
citizenTerror,37.440448,47.963322
citizenTerror,44.906819,12.874047
citizenTerror,43.963087,13.554123
citizenTerror,44.4,33.3
citizenTerror,122.106467,6.550444
citizenTerror,0,0
citizenTerror,68.710993,35.945267
citizenTerror,-5.930778,54.596578
citizenTerror,44.34494,33.268315
citizenTerror,44.35676,33.247211
citizenTerror,44.373779,33.664354
citizenTerror,44.580871,33.774345
citizenTerror,44.271588,33.258237
citizenTerror,12.49539,9.203496
citizenTerror,12.356667,11.448611
citizenTerror,45.314681,15.456934
citizenTerror,45.034523,12.809561
citizenTerror,41.014368,39.297996
citizenTerror,44.257377,33.205814
citizenTerror,44.689437,33.126518
citizenTerror,44.70296,33.376952
citizenTerror,40.210983,37.924973
citizenTerror,40.210983,37.924973
citizenTerror,31.162448,30.978129
citizenTerror,68.421411,33.547378
citizenTerror,65.947528,32.003746
citizenTerror,123.7438,13.139062
citizenTerror,44.318925,33.354467
citizenTerror,44.432341,33.411707
citizenTerror,68.542067,28.519335
citizenTerror,13.564097,12.923945
citizenTerror,13.41939,11.648532
citizenTerror,13.150967,11.831098
citizenTerror,121.002855,6.053897
citizenTerror,43.451236,33.405854
citizenTerror,43.465833,33.679444
citizenTerror,44.26214,33.537227
citizenTerror,44.4,33.3
citizenTerror,65.39346,32.553906
citizenTerror,38.372359,48.630994
citizenTerror,65.51126,26.962397
citizenTerror,37.142638,36.233621
citizenTerror,44.253056,33.079167
citizenTerror,44.434701,33.426411
citizenTerror,44.620763,34.880964
citizenTerror,44.620763,34.880964
citizenTerror,67.003547,30.177564
citizenTerror,42.218107,3.329855
citizenTerror,81.659273,18.391134
citizenTerror,69.145057,36.224584
citizenTerror,70.90985,34.987428
citizenTerror,36.724773,34.730901
citizenTerror,36.724773,34.730901
citizenTerror,37.055896,35.011544
citizenTerror,1.164444,15.796944
citizenTerror,44.536067,33.3739
citizenTerror,70.621258,34.169141
citizenTerror,122.794325,11.50681
citizenTerror,13.145556,10.768889
citizenTerror,29.451979,4.91063
citizenTerror,29.452049,4.910363
citizenTerror,28.566667,3.616667
citizenTerror,44.583139,33.100298
citizenTerror,44.290572,33.297444
citizenTerror,67.51743,32.900865
citizenTerror,81.412071,18.183228
citizenTerror,68.220648,28.544652
citizenTerror,44.35676,33.247211
citizenTerror,67.022095,34.385815
citizenTerror,67.021373,34.387782
citizenTerror,25.144449,11.278134
citizenTerror,23.47795,12.906658
citizenTerror,1.519722,15.870556
citizenTerror,44.507722,33.251575
citizenTerror,12.756611,11.156084
citizenTerror,12.756611,11.156084
citizenTerror,12.756611,11.156084
citizenTerror,12.756611,11.156084
citizenTerror,12.756611,11.156084
citizenTerror,12.756611,11.156084
citizenTerror,36.580439,36.169481
citizenTerror,44.354167,33.061667
citizenTerror,38.029633,48.3071
citizenTerror,67.350808,32.108911
citizenTerror,67.022095,34.385815
citizenTerror,81.778668,17.00571
citizenTerror,74.836092,33.717003
citizenTerror,-5.940423,54.590394
citizenTerror,44.157787,33.462707
citizenTerror,64.050903,31.469042
citizenTerror,44.4,33.3
citizenTerror,67.012267,30.195202
citizenTerror,124.419824,6.50694
citizenTerror,94.461741,25.703187
citizenTerror,14.643766,11.918714
citizenTerror,44.354167,33.061667
citizenTerror,44.34494,33.268315
citizenTerror,44.460652,33.389934
citizenTerror,37.748698,48.144376
citizenTerror,22.639523,32.766019
citizenTerror,80.839163,16.039663
citizenTerror,44.70296,33.376952
citizenTerror,22.63993,32.765839
citizenTerror,39.836228,38.572472
citizenTerror,65.861493,35.989804
citizenTerror,44.396927,33.380328
citizenTerror,44.432341,33.411707
citizenTerror,44.367852,33.118162
citizenTerror,44.5078,33.251506
citizenTerror,44.70296,33.376952
citizenTerror,43.783333,33.35
citizenTerror,41.094472,34.368794
citizenTerror,41.193001,-1.749605
citizenTerror,11.770833,12.154722
citizenTerror,74.450684,34.279614
citizenTerror,65.474185,32.172841
citizenTerror,36.718002,34.730566
citizenTerror,36.717288,34.734607
citizenTerror,65.474185,32.172841
citizenTerror,123.985294,10.413611
citizenTerror,66.972253,32.139436
citizenTerror,44.299995,33.27264
citizenTerror,41.06552,-1.149883
citizenTerror,23.951291,32.070364
citizenTerror,42.542993,33.907776
citizenTerror,43.493056,34.929167
citizenTerror,74.473811,34.360769
citizenTerror,37.127247,36.229177
citizenTerror,65.125449,36.954997
citizenTerror,69.009835,34.013665
citizenTerror,23.736021,37.982921
citizenTerror,37.144172,36.215817
citizenTerror,37.151866,36.221482
citizenTerror,37.151605,36.21018
citizenTerror,37.075625,36.169777
citizenTerror,37.118296,36.190488
citizenTerror,37.137724,36.201226
citizenTerror,37.123258,36.224935
citizenTerror,45.156667,15.055278
citizenTerror,44.010392,13.574698
citizenTerror,37.803602,48.010486
citizenTerror,15.094511,32.375626
citizenTerror,44.257377,33.205814
citizenTerror,44.354167,33.061667
citizenTerror,65.459366,32.623882
citizenTerror,69.494885,33.664848
citizenTerror,124.419824,6.942258
citizenTerror,36.246813,33.50145
citizenTerror,36.2973,33.524842
citizenTerror,36.318318,33.543915
citizenTerror,36.277365,33.516771
citizenTerror,36.291467,33.521545
citizenTerror,37.130216,36.218307
citizenTerror,37.118551,36.230492
citizenTerror,37.183232,36.203671
citizenTerror,43.864934,33.164486
citizenTerror,43.864934,33.164486
citizenTerror,43.781667,33.33
citizenTerror,68.914842,36.707435
citizenTerror,71.398557,34.324333
citizenTerror,44.336664,33.216692
citizenTerror,44.290572,33.297444
citizenTerror,12.92882,13.507695
citizenTerror,12.907079,13.492746
citizenTerror,49.126721,14.539799
citizenTerror,68.099927,33.196195
citizenTerror,74.497108,34.270544
citizenTerror,35.170671,31.695005
citizenTerror,44.35676,33.247211
citizenTerror,44.583139,33.100298
citizenTerror,44.620763,34.880964
citizenTerror,46.6259,6.137
citizenTerror,43.783333,33.35
citizenTerror,29.361554,-3.378727
citizenTerror,8.384886,9.465555
citizenTerror,6.540449,10.664115
citizenTerror,91.882289,25.594153
citizenTerror,37.153763,36.201668
citizenTerror,124.419824,6.942258
citizenTerror,44.065556,33.291944
citizenTerror,44.157787,33.462707
citizenTerror,44.328386,35.299472
citizenTerror,35.133899,31.927334
citizenTerror,124.28641,9.903729
citizenTerror,22.63993,32.765839
citizenTerror,20.117278,32.11065
citizenTerror,44.773299,33.927271
citizenTerror,66.864167,32.096111
citizenTerror,66.438333,31.848889
citizenTerror,37.079167,36.252778
citizenTerror,37.146129,36.201047
citizenTerror,64.120787,31.513011
citizenTerror,45.041502,12.844219
citizenTerror,122.106467,11.433122
citizenTerror,45.055728,12.878147
citizenTerror,68.682053,35.617847
citizenTerror,44.354167,33.061667
citizenTerror,44.583139,33.100298
citizenTerror,69.166085,36.961065
citizenTerror,45.204454,4.748598
citizenTerror,45.025142,12.88656
citizenTerror,44.980057,12.863917
citizenTerror,45.409012,15.505559
citizenTerror,37.118551,36.230492
citizenTerror,37.141217,36.201436
citizenTerror,44.20168,33.509671
citizenTerror,44.385499,33.215389
citizenTerror,45.207961,4.73015
citizenTerror,85.542896,24.886545
citizenTerror,44.410895,33.376762
citizenTerror,13.150967,11.831098
citizenTerror,12.195,10.6111
citizenTerror,69.828722,33.241542
citizenTerror,39.916805,35.566065
citizenTerror,71.216922,34.872248
citizenTerror,71.216922,34.872248
citizenTerror,44.276323,33.341954
citizenTerror,45.067169,33.695694
citizenTerror,45.287222,33.8625
citizenTerror,44.70296,33.376952
citizenTerror,44.773835,1.716442
citizenTerror,44.207995,15.358606
citizenTerror,23.941855,32.069412
citizenTerror,11.93338,11.501058
citizenTerror,12.246667,10.433056
citizenTerror,13.292961,13.734934
citizenTerror,61.113894,34.659191
citizenTerror,40.452573,35.019841
citizenTerror,24.285783,12.50989
citizenTerror,37.544473,48.135957
citizenTerror,37.596054,48.098421
citizenTerror,44.432341,33.411707
citizenTerror,44.420643,33.356054
citizenTerror,23.941529,32.070091
citizenTerror,44.010392,13.574698
citizenTerror,20.09243,32.10397
citizenTerror,20.112819,32.090718
citizenTerror,62.879431,34.838621
citizenTerror,37.32141,34.83451
citizenTerror,36.100211,32.626587
citizenTerror,44.432341,33.411707
citizenTerror,44.583139,33.100298
citizenTerror,44.34494,33.268315
citizenTerror,44.596229,33.190592
citizenTerror,43.240556,35.485833
citizenTerror,42.247507,3.454966
citizenTerror,29.361554,-3.378727
citizenTerror,45.034551,12.802001
citizenTerror,70.957542,34.351851
citizenTerror,90.396472,23.716768
citizenTerror,36.048904,32.575399
citizenTerror,39.231197,48.737247
citizenTerror,44.157787,33.462707
citizenTerror,44.413457,33.54631
citizenTerror,44.018899,13.576837
citizenTerror,67.440718,32.518926
citizenTerror,44.897493,12.764625
citizenTerror,38.277925,36.698911
citizenTerror,44.354167,33.061667
citizenTerror,30.91398,29.938126
citizenTerror,24.285783,12.509894
citizenTerror,36.231111,49.990203
citizenTerror,36.23211,49.989967
citizenTerror,44.4,33.3
citizenTerror,44.536067,33.3739
citizenTerror,44.4,33.3
citizenTerror,44.70296,33.376952
citizenTerror,43.864934,33.164486
citizenTerror,41.009871,0.409971
citizenTerror,44.394566,33.257337
citizenTerror,44.34494,33.268315
citizenTerror,44.385499,33.215389
citizenTerror,44.366805,33.419236
citizenTerror,44.583139,33.100298
citizenTerror,44.403863,14.547845
citizenTerror,7.433333,10.516667
citizenTerror,67.71581,32.674263
citizenTerror,68.417397,33.545059
citizenTerror,-5.934812,54.606593
citizenTerror,40.423017,35.179533
citizenTerror,101.21009,6.412281
citizenTerror,36.296574,33.517597
citizenTerror,70.799971,34.195301
citizenTerror,90.347126,25.641894
citizenTerror,44.611466,34.878959
citizenTerror,44.087712,35.135849
citizenTerror,44.336664,33.216692
citizenTerror,44.979532,12.863716
citizenTerror,44.986549,12.859801
citizenTerror,44.276323,33.341954
citizenTerror,65.460736,32.651638
citizenTerror,35.31045,32.055159
citizenTerror,70.466619,36.877434
citizenTerror,40.425148,35.177754
citizenTerror,44.276323,33.341954
citizenTerror,44.354167,33.061667
citizenTerror,44.560913,33.165799
citizenTerror,44.685901,33.125073
citizenTerror,44.35061,33.5382
citizenTerror,69.133082,33.530116
citizenTerror,38.948716,36.697038
citizenTerror,8.951389,9.698056
citizenTerror,44.318925,33.354467
citizenTerror,68.950205,33.968747
citizenTerror,30.84285,29.308402
citizenTerror,36.723229,34.724381
citizenTerror,36.71526,34.72547
citizenTerror,40.451693,35.019485
citizenTerror,34.110425,31.211645
citizenTerror,42.561111,16.889167
citizenTerror,13.686919,12.636044
citizenTerror,13.686919,12.636044
citizenTerror,81.887401,18.350142
citizenTerror,44.253056,33.079167
citizenTerror,44.988342,12.856511
citizenTerror,33.803276,31.132093
citizenTerror,13.188574,32.885331
citizenTerror,64.873367,36.186928
citizenTerror,66.998734,30.182971
citizenTerror,7.7118,8.547469
citizenTerror,13.566111,12.924722
citizenTerror,68.450042,33.319423
citizenTerror,85.089076,20.937726
citizenTerror,68.655749,33.910365
citizenTerror,62.446516,34.328604
citizenTerror,45.116688,2.142651
citizenTerror,71.763596,34.187442
citizenTerror,71.598754,34.282503
citizenTerror,45.033333,12.8
citizenTerror,41.855023,3.935663
citizenTerror,37.011628,36.359692
citizenTerror,37.121168,36.226391
citizenTerror,37.143706,36.227763
citizenTerror,37.11433,36.225726
citizenTerror,37.160027,36.2065
citizenTerror,37.160027,36.2065
citizenTerror,37.160027,36.2065
citizenTerror,24.710138,13.432737
citizenTerror,24.901111,13.318056
citizenTerror,24.690278,13.422778
citizenTerror,24.850996,13.522704
citizenTerror,24.764722,13.467778
citizenTerror,44.48659,33.321918
citizenTerror,12.151123,10.749466
citizenTerror,13.150967,11.831098
citizenTerror,13.130556,10.737778
citizenTerror,22.639819,32.766785
citizenTerror,22.63946,32.76318
citizenTerror,20.077354,32.119521
citizenTerror,20.077354,32.119521
citizenTerror,66.040886,35.68555
citizenTerror,45.339971,2.037408
citizenTerror,90.230623,25.208508
citizenTerror,125.55897,7.661141
citizenTerror,13.291896,11.901684
citizenTerror,13.688377,11.521831
citizenTerror,44.354167,33.061667
citizenTerror,43.099444,36.358611
citizenTerror,6.889167,12.530833
citizenTerror,9.547766,6.834618
citizenTerror,44.328386,33.277992
citizenTerror,43.3,33.416667
citizenTerror,22.641879,32.766244
citizenTerror,64.550166,31.816569
citizenTerror,64.117492,31.521138
citizenTerror,62.204029,34.352865
citizenTerror,123.717095,12.49646
citizenTerror,14.05,13.65
citizenTerror,34.110425,31.211645
citizenTerror,36.277044,33.503983
citizenTerror,36.641778,35.931027
citizenTerror,44.988563,12.856864
citizenTerror,44.278691,33.370243
citizenTerror,44.495429,33.357917
citizenTerror,66.990607,30.180194
citizenTerror,63.469844,25.264475
citizenTerror,6.865926,12.344489
citizenTerror,43.13,36.34
citizenTerror,14.100133,13.330266
citizenTerror,44.988555,12.856858
citizenTerror,44.990551,12.87167
citizenTerror,44.989529,12.864941
citizenTerror,44.488947,33.305081
citizenTerror,44.506622,33.314009
citizenTerror,44.276323,33.341954
citizenTerror,44.4,33.3
citizenTerror,66.997849,30.190914
citizenTerror,68.17907,28.494168
citizenTerror,43.493056,34.929167
citizenTerror,20.083601,32.117185
citizenTerror,22.639572,32.766381
citizenTerror,68.709536,35.943802
citizenTerror,68.709536,35.943802
citizenTerror,68.547073,35.914894
citizenTerror,13.880556,13.665
citizenTerror,68.639484,34.474128
citizenTerror,14.427408,27.038654
citizenTerror,28.562179,3.610947
citizenTerror,38.862271,36.385436
citizenTerror,24.850991,13.522664
citizenTerror,44.391944,33.251389
citizenTerror,20.077354,32.119521
citizenTerror,20.095856,32.110382
citizenTerror,20.086637,32.100604
citizenTerror,20.0787,32.118088
citizenTerror,20.078706,32.118088
citizenTerror,45.364694,2.057502
citizenTerror,14.460318,12.360088
citizenTerror,28.562179,3.610947
citizenTerror,31.235712,30.04442
citizenTerror,30.665666,30.886599
citizenTerror,44.328386,33.277992
citizenTerror,44.398333,33.409444
citizenTerror,45.321539,2.030952
citizenTerror,20.224933,30.752527
citizenTerror,37.167394,36.21966
citizenTerror,-15.594339,12.883688
citizenTerror,44.34494,33.268315
citizenTerror,44.271588,33.258237
citizenTerror,13.311731,13.698885
citizenTerror,12.029786,11.201047
citizenTerror,94.566282,26.162376
citizenTerror,69.098513,34.214801
citizenTerror,70.286571,34.011595
citizenTerror,-6.909313,53.159063
citizenTerror,67.028544,30.198547
citizenTerror,44.560913,33.165799
citizenTerror,14.205384,12.372214
citizenTerror,12.260486,11.765383
citizenTerror,13.615046,12.673024
citizenTerror,70.667035,34.08218
citizenTerror,66.208056,36.117222
citizenTerror,28.702489,-1.011485
citizenTerror,28.70346,-1.01083
citizenTerror,28.938308,-0.89923
citizenTerror,62.713266,26.068574
citizenTerror,24.850991,13.522664
citizenTerror,43.962778,13.555278
citizenTerror,45.033333,12.8
citizenTerror,44.70296,33.376952
citizenTerror,15.049167,12.113056
citizenTerror,44.253074,33.079194
citizenTerror,44.478833,33.368648
citizenTerror,44.373266,33.548093
citizenTerror,12.256696,11.762106
citizenTerror,13.615046,12.673024
citizenTerror,13.615046,12.673024
citizenTerror,13.615046,12.673024
citizenTerror,-77.66283,2.772482
citizenTerror,20.083601,32.117185
citizenTerror,16.58918,31.202849
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,16.589187,31.201702
citizenTerror,44.385499,33.215389
citizenTerror,44.685901,33.125073
citizenTerror,42.547745,37.934957
citizenTerror,44.341727,33.378399
citizenTerror,44.341287,33.396634
citizenTerror,41.860499,36.322392
citizenTerror,-5.923699,54.617964
citizenTerror,69.649444,34.855556
citizenTerror,45.449807,14.358866
citizenTerror,24.086729,13.64746
citizenTerror,24.815336,13.44828
citizenTerror,24.851007,13.522688
citizenTerror,-7.338882,54.988869
citizenTerror,44.401651,33.423277
citizenTerror,44.4,33.3
citizenTerror,44.451217,33.222857
citizenTerror,44.644382,33.082341
citizenTerror,12.630233,11.829996
citizenTerror,69.159075,34.540562
citizenTerror,68.714007,34.007712
citizenTerror,43.294704,35.797838
citizenTerror,24.424238,12.937959
citizenTerror,-79.887707,-2.189834
citizenTerror,44.434701,33.426411
citizenTerror,44.354167,33.061667
citizenTerror,14.100133,13.330266
citizenTerror,44.523289,33.843884
citizenTerror,95.625397,27.567517
citizenTerror,64.5333,35.8464
citizenTerror,29.461035,0.485721
citizenTerror,29.461035,0.485721
citizenTerror,29.461035,0.485721
citizenTerror,12.231849,11.757829
citizenTerror,12.415736,11.785445
citizenTerror,12.260514,11.765159
citizenTerror,13.818728,13.095122
citizenTerror,25.349581,13.62698
citizenTerror,25.349581,13.62698
citizenTerror,25.351188,13.626323
citizenTerror,25.349581,13.62698
citizenTerror,25.349581,13.62698
citizenTerror,25.603476,13.997791
citizenTerror,20.078706,32.118088
citizenTerror,84.640013,19.575505
citizenTerror,13.311731,13.698885
citizenTerror,71.581038,34.015559
citizenTerror,44.021944,13.578889
citizenTerror,43.290983,33.42574
citizenTerror,44.626602,33.750288
citizenTerror,12.544145,13.042406
citizenTerror,3.283546,6.466422
citizenTerror,0,0
citizenTerror,84.640013,19.575505
citizenTerror,44.391944,33.226944
citizenTerror,44.386039,33.207436
citizenTerror,11.173062,10.279142
citizenTerror,11.173062,10.279142
citizenTerror,68.714007,34.007712
citizenTerror,88.483764,22.73938
citizenTerror,17.837725,30.780157
citizenTerror,44.015022,39.903853
citizenTerror,44.229998,33.228397
citizenTerror,44.482778,33.250556
citizenTerror,44.58324,33.100277
citizenTerror,12.207258,10.590654
citizenTerror,70.091132,33.465758
citizenTerror,-6.404981,53.998009
citizenTerror,-76.825965,2.704981
citizenTerror,138.479002,-3.684015
citizenTerror,125.857401,7.282129
citizenTerror,16.561496,31.203675
citizenTerror,31.657778,3.849167
citizenTerror,44.544569,33.571857
citizenTerror,44.397431,33.377845
citizenTerror,44.460661,33.324234
citizenTerror,44.393819,33.25189
citizenTerror,37.74908,48.136607
citizenTerror,37.779209,48.000317
citizenTerror,25.14139,11.277183
citizenTerror,44.98601,12.894405
citizenTerror,44.403089,33.226776
citizenTerror,39.48214,48.659547
citizenTerror,38.424287,36.97512
citizenTerror,44.021944,13.578889
citizenTerror,115.480656,35.23375
citizenTerror,44.158233,33.462286
citizenTerror,43.559456,35.051001
citizenTerror,44.555054,33.780497
citizenTerror,44.547048,33.570568
citizenTerror,62.909091,26.392501
citizenTerror,0,0
citizenTerror,0,0
citizenTerror,70.536797,32.871836
citizenTerror,64.115048,27.006081
citizenTerror,29.366667,-3.383333
citizenTerror,14.504037,12.592552
citizenTerror,69.019532,33.999937
citizenTerror,44.470371,33.241085
citizenTerror,44.21571,33.504076
citizenTerror,44.487171,33.320792
citizenTerror,45.552322,33.747758
citizenTerror,44.589845,33.751401
citizenTerror,37.160027,36.2065
citizenTerror,20.224933,30.752527
citizenTerror,28.978341,41.008456
citizenTerror,0,0
citizenTerror,14.321009,10.592529
citizenTerror,14.321009,10.592529
citizenTerror,35.274784,36.993096
citizenTerror,36.172279,36.589807
citizenTerror,42.283417,2.333385
citizenTerror,66.689096,32.929848
citizenTerror,65.752,36.665
citizenTerror,44.067692,33.290496
citizenTerror,44.398701,33.429154
citizenTerror,44.345763,33.269957
citizenTerror,44.429263,33.417562
citizenTerror,11.173062,10.279142
citizenTerror,11.173062,10.279142
citizenTerror,13.06975,11.818386
citizenTerror,67.839829,29.640578
citizenTerror,29.568695,0.772509
citizenTerror,44.291132,33.295661
citizenTerror,44.36043,33.240606
citizenTerror,44.432746,33.411823
citizenTerror,44.259045,33.533856
citizenTerror,42.224158,36.187306
citizenTerror,88.247691,22.893682
citizenTerror,64.961667,34.552222
citizenTerror,123.533188,13.76844
citizenTerror,22.63946,32.76318
citizenTerror,43.24103,35.485309
citizenTerror,13.627589,10.890928
citizenTerror,13.3325,10.744444
citizenTerror,13.627589,10.890928
citizenTerror,91.235662,25.977805
citizenTerror,0,0
citizenTerror,95.693153,27.552989
citizenTerror,83.239285,17.710984
citizenTerror,91.308294,25.53491
citizenTerror,13.856667,13.488056
citizenTerror,14.383333,13.433333
citizenTerror,14.594722,13.443889
citizenTerror,44.021944,13.578889
citizenTerror,34.110425,31.211645
citizenTerror,44.620466,34.881013
citizenTerror,44.35653,33.054191
citizenTerror,82.688622,18.93071
citizenTerror,-6.355096,53.717721
citizenTerror,43.16693,36.35453
citizenTerror,44.620228,34.88028
citizenTerror,37.156008,36.206779
citizenTerror,62.119746,32.383535
citizenTerror,66.323611,31.803333
citizenTerror,68.709536,35.943802
citizenTerror,7.497593,9.085563
citizenTerror,22.639819,32.766785
citizenTerror,42.976753,40.612338
citizenTerror,44.213536,15.355873
citizenTerror,0,0
citizenTerror,44.58324,33.100277
citizenTerror,11.966177,11.747224
citizenTerror,13.831944,11.002222
citizenTerror,13.833333,11
citizenTerror,75.463456,32.126683
citizenTerror,43.983333,13.6
citizenTerror,44.021944,13.578889
citizenTerror,44.395798,33.253379
citizenTerror,44.482618,33.35881
citizenTerror,43.013416,16.529372
citizenTerror,43.093524,16.576572
citizenTerror,44.990551,12.87167
citizenTerror,44.990674,12.862603
citizenTerror,44.730833,13.696667
citizenTerror,13.2,10.751111
citizenTerror,12.088498,10.907588
citizenTerror,13.906085,13.210148
citizenTerror,13.876855,13.239731
citizenTerror,13.788317,13.241355
citizenTerror,69.112467,36.682654
citizenTerror,44.005112,39.356322
citizenTerror,78.486554,17.38752
citizenTerror,13.151188,11.831283
citizenTerror,12.906142,10.657376
citizenTerror,12.906142,10.657376
citizenTerror,12.088498,10.907588
citizenTerror,44.666667,13.733333
citizenTerror,109.379601,24.370416
citizenTerror,35.215749,31.768326
citizenTerror,44.35653,33.054191
citizenTerror,31.560833,6.2125
citizenTerror,68.868066,36.728591
citizenTerror,70.38793,34.957957
citizenTerror,64.864769,33.68856
citizenTerror,70.461723,34.059264
citizenTerror,90.124613,25.468693
citizenTerror,42.590479,40.333401
citizenTerror,44.155413,13.975963
citizenTerror,44.341287,33.396634
citizenTerror,61.198803,34.654254
citizenTerror,69.031454,33.435888
citizenTerror,35.367338,32.055637
citizenTerror,35.367338,32.055637
citizenTerror,49.127197,14.540433
citizenTerror,35.349421,31.960264
citizenTerror,13.151188,11.831283
citizenTerror,11.999819,11.273868
citizenTerror,44.583002,33.099495
citizenTerror,43.16693,36.35453
citizenTerror,42.092032,36.804876
citizenTerror,43.240837,35.486185
citizenTerror,66.975345,34.737082
citizenTerror,64.905955,34.099578
citizenTerror,65.927778,36.221389
citizenTerror,75.013958,33.983481
citizenTerror,28.978359,41.008238
citizenTerror,44.517778,33.276389
citizenTerror,44.299996,33.27264
citizenTerror,69.286571,32.514637
citizenTerror,64.094025,31.47681
citizenTerror,44.040224,13.567191
citizenTerror,125.617079,7.649179
citizenTerror,14.269752,12.09957
citizenTerror,90.566607,25.332677
citizenTerror,44.385499,33.215389
citizenTerror,44.065556,33.291944
citizenTerror,13.422079,11.654395
citizenTerror,13.431983,11.172067
citizenTerror,13.539337,10.872993
citizenTerror,13.628005,10.890754
citizenTerror,44.228944,17.565604
citizenTerror,39.548259,39.10617
citizenTerror,29.392265,-3.083869
citizenTerror,35.220439,31.902058
citizenTerror,20.814878,4.644361
citizenTerror,44.42526,33.376592
citizenTerror,44.536067,33.3739
citizenTerror,44.554901,33.16715
citizenTerror,44.401651,33.423277
citizenTerror,43.779353,35.326164
citizenTerror,68.495925,33.294992
citizenTerror,41.355907,37.422971
citizenTerror,61.980911,32.675447
citizenTerror,13.42203,11.654536
citizenTerror,13.41841,11.650394
citizenTerror,13.418321,11.650335
citizenTerror,13.418321,11.650335
citizenTerror,88.379036,22.610217
citizenTerror,45.449807,15.515888
