terrorism,longitude,latitude
terrorism,-11.692597,7.708124
terrorism,-76.121848,-8.752581
terrorism,3.04197,36.7525
terrorism,-72.733008,6.699711
terrorism,-73.1698,10.3879
terrorism,-5.930109,54.597269
terrorism,12.494249,41.89052
terrorism,9.278311,41.591369
terrorism,139.756684,35.685826
terrorism,-5.930109,54.597269
terrorism,35.202592,31.707868
terrorism,74.797368,34.083658
terrorism,6.780691,51.213924
terrorism,-77.5288,-9.529924
terrorism,-5.930109,54.597269
terrorism,-75.7993,-12.2034
terrorism,-76.31235,3.68415
terrorism,8.738514,41.919108
terrorism,8.738515,41.919109
terrorism,-92.188247,15.387523
terrorism,3.04197,36.7525
terrorism,35.237074,31.789112
terrorism,-6.606029,54.755402
terrorism,15.322157,-4.324639
terrorism,3.04197,36.7525
terrorism,-0.633056,35.696944
terrorism,-5.930109,54.597269
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,8.738517,41.919111
terrorism,-1.766148,43.359399
terrorism,-72.520483,11.354774
terrorism,3.303249,36.782864
terrorism,8.737554,41.918891
terrorism,8.737554,41.918891
terrorism,3.305532,6.618911
terrorism,3.305532,6.618911
terrorism,-87.2167,14.0833
terrorism,25.873187,40.848815
terrorism,9.450203,42.697526
terrorism,35.02252,-18.414583
terrorism,18.3833333,43.85
terrorism,8.73852,41.919114
terrorism,8.738522,41.919116
terrorism,,
terrorism,1.33452,36.16525
terrorism,-5.930109,54.597269
terrorism,149.124224,-35.308236
terrorism,-1.981439,48.381585
terrorism,-6.606029,54.755402
terrorism,122.143841,7.590722
terrorism,74.797368,34.083658
terrorism,75.103907,33.792909
terrorism,,
terrorism,-75.011559,6.598449
terrorism,-75.572173,6.270526
terrorism,28.950672,41.013517
terrorism,28.950672,41.013517
terrorism,74.797368,34.083658
terrorism,32.858521,39.933971
terrorism,123.342026,8.587025
terrorism,1.50743,36.114234
terrorism,-1.700075,43.362402
terrorism,-73.088036,18.444093
terrorism,32.858521,39.933971
terrorism,3.04197,36.7525
terrorism,3.04197,36.7525
terrorism,90.412106,23.811388
terrorism,-76.522118,3.420701
terrorism,-72.503885,7.894195
terrorism,74.797368,34.083658
terrorism,80.640669,7.29384
terrorism,89.540328,22.845641
terrorism,,
terrorism,,
terrorism,-92.710906,17.140579
terrorism,36.821107,-1.28518
terrorism,-89.199161,13.69288
terrorism,-56.187214,-34.891151
terrorism,81.000963,7.939525
terrorism,-6.33393,54.18006
terrorism,121.973513,6.420622
terrorism,-58.381503,-34.6037
terrorism,79.59996,17.973356
terrorism,30.8411111,27.7319444
terrorism,79.128841,18.438555
terrorism,9.450209,42.697532
terrorism,67.028061,24.893379
terrorism,79.59996,17.973356
terrorism,11.022435,50.973734
terrorism,85.36472,26.120888
terrorism,78.094087,18.672505
terrorism,23.716647,37.97918
terrorism,125.753765,39.031859
terrorism,-85.621638,13.434893
terrorism,67.028061,24.893379
terrorism,23.646916,37.942843
terrorism,121.968689,6.703352
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,89.601617,22.49422
terrorism,79.861243,6.927079
terrorism,120.3013889,22.6177778
terrorism,-92.28566,15.743255
terrorism,9.149022,42.309409
terrorism,9.303746,42.681855
terrorism,3.931367,36.869648
terrorism,4.351685,50.850335
terrorism,3.498687,36.729435
terrorism,10.78498,52.42182
terrorism,-89.199161,13.69288
terrorism,-89.199161,13.69288
terrorism,-12.917652,9.126166
terrorism,3.04197,36.7525
terrorism,-92.633229,16.738601
terrorism,74.797368,34.083658
terrorism,75.787271,26.912434
terrorism,13.058481,52.396851
terrorism,30.7,28.3
terrorism,-89.899013,14.292847
terrorism,139.756684,35.685826
terrorism,140.026526,35.680432
terrorism,-74.973207,-12.787149
terrorism,29.408206,-2.715547
terrorism,-77.042791,-12.046378
terrorism,32.480689,15.647578
terrorism,-87.2167,14.0833
terrorism,120.978666,14.596051
terrorism,-115.47876,40.729069
terrorism,32.602308,0.440948
terrorism,-13.016667,14.816667
terrorism,2.83388,36.480453
terrorism,-90.53288,14.624422
terrorism,-77.042791,-12.046378
terrorism,39.828544,39.181163
terrorism,-78.14146,-7.786564
terrorism,-77.042791,-12.046378
terrorism,34.783684,32.085688
terrorism,99.884194,20.448495
terrorism,99.884194,20.448495
terrorism,99.884194,20.448495
terrorism,99.884194,20.448495
terrorism,99.884194,20.448495
terrorism,68.78,38.536667
terrorism,30.8411111,27.7319444
terrorism,74.25732,31.802201
terrorism,-3.700345,40.416691
terrorism,3.04197,36.7525
terrorism,-79.518792,8.994269
terrorism,6.780691,51.213924
terrorism,,
terrorism,3.04197,36.7525
terrorism,-76.259454,3.173882
terrorism,126.705206,37.456256
terrorism,74.462401,34.286763
terrorism,139.756684,35.685826
terrorism,0.078082,43.232951
terrorism,,
terrorism,,
terrorism,74.766298,33.8629
terrorism,-6.267494,53.344104
terrorism,30.8411111,27.7319444
terrorism,121.002479,6.052979
terrorism,-71.87514,6.95284
terrorism,-76.510584,3.425219
terrorism,28.950672,41.013517
terrorism,,
terrorism,-75.161146,5.384329
terrorism,10.687579,53.869563
terrorism,-74.07603,4.5981
terrorism,-86.251389,12.136389
terrorism,-86.251389,12.136389
terrorism,-86.251389,12.136389
terrorism,99.25837,20.153044
terrorism,-62.730877,17.300063
terrorism,38.773226,8.977146
terrorism,-61.445818,10.294609
terrorism,-61.388235,10.783318
terrorism,-77.042791,-12.046378
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,,
terrorism,-100.087099,17.008613
terrorism,44.4,33.3
terrorism,-75.47591,3.91272
terrorism,147.190242,-9.481553
terrorism,74.797368,34.083658
terrorism,-73.747786,-12.932081
terrorism,29.858589,-2.007193
terrorism,67.083316,24.916665
terrorism,36.082549,-0.301403
terrorism,-2.612578,43.003305
terrorism,8.476728,49.484677
terrorism,154.794073,-5.565649
terrorism,155.565903,-6.228251
terrorism,155.565903,-6.228251
terrorism,39.547707,39.105473
terrorism,76.779418,30.733315
terrorism,,
terrorism,-149.569504,-17.534984
terrorism,-149.569504,-17.534984
terrorism,44.009101,36.191107
terrorism,80.787941,8.964041
terrorism,80.270718,13.08268
terrorism,80.270718,13.08268
terrorism,8.023406,50.873793
terrorism,125.566599,-8.54966
terrorism,-74.46351,4.76051
terrorism,2.352222,48.856614
terrorism,79.861243,6.927079
terrorism,125.566599,-8.54966
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,67.028061,24.893379
terrorism,-72.335,18.5391667
terrorism,126.977969,37.566535
terrorism,91.111965,23.967117
terrorism,-70.641997,-33.469115
terrorism,-70.7,-33.583333
terrorism,81.700188,7.716666
terrorism,-74.07603,4.5981
terrorism,3.042048,36.752887
terrorism,74.462401,34.286763
terrorism,31.600138,4.849845
terrorism,75.554599,33.137578
terrorism,8.738526,41.91912
terrorism,2.028056,35.871111
terrorism,8.97472,41.621822
terrorism,8.738527,41.919121
terrorism,11.618767,52.205707
terrorism,-89.199161,13.69288
terrorism,90.412106,23.811388
terrorism,81.700189,7.716667
terrorism,-72.335,18.5391667
terrorism,81.700188,7.716666
terrorism,41.784216,38.166361
terrorism,9.450218,42.697541
terrorism,-77.042791,-12.046378
terrorism,8.73853,41.919124
terrorism,,
terrorism,8.738537,41.919131
terrorism,8.738538,41.919132
terrorism,9.45022,42.697543
terrorism,29.691018,-29.611109
terrorism,9.278311,41.591369
terrorism,9.424047,42.554742
terrorism,8.97472,41.621822
terrorism,-1.45459,43.395936
terrorism,8.516667,12
terrorism,74.797368,34.083658
terrorism,74.797368,34.083658
terrorism,89.540328,22.845641
terrorism,-86.251389,12.136389
terrorism,71.1665154,34.1167788
terrorism,90.337372,22.372936
terrorism,90.412106,23.811388
terrorism,92.435696,21.821096
terrorism,-3.700345,40.416691
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,91.812332,22.347537
terrorism,,
terrorism,89.829361,23.013862
terrorism,-76.65758,7.75809
terrorism,79.683333,9.516667
terrorism,-2.923441,43.256963
terrorism,91.812332,22.347537
terrorism,,
terrorism,90.654359,23.224468
terrorism,123.82764,10.728829
terrorism,89.540328,22.845641
terrorism,89.540328,22.845641
terrorism,-47.922322,-15.826088
terrorism,,
terrorism,-74.07603,4.5981
terrorism,81.715749,7.707372
terrorism,90.412106,23.811388
terrorism,90.412106,23.811388
terrorism,-1.474841,43.492949
terrorism,29.261201,-1.679123
terrorism,27.974858,-26.177929
terrorism,-75.683333,-2.666667
terrorism,74.89955,33.871517
terrorism,-121.993429,38.351355
terrorism,-77.215513,1.50312
terrorism,75.169103,33.681457
terrorism,98.675598,3.585242
terrorism,-76.17332,6.898522
terrorism,92.937574,26.200605
terrorism,-76.630626,7.882318
terrorism,85.098524,20.951665
terrorism,85.098524,20.951665
terrorism,85.098524,20.951665
terrorism,-76.550495,8.136754
terrorism,92.937574,26.200605
terrorism,75.989755,39.4704
terrorism,28.284354,-15.415393
terrorism,-90.53288,14.624422
terrorism,,
terrorism,-75.394444,7.287778
terrorism,74.357158,31.554606
terrorism,-85.299956,14.066615
terrorism,35.185252,32.944429
terrorism,75.148983,33.733336
terrorism,45.55,43.133333
terrorism,-87.2167,14.0833
terrorism,-3.700345,40.416691
terrorism,81.488889,6.954722
terrorism,-85.59315364,13.85369726
terrorism,39.547707,39.105473
terrorism,-75.32731,1.57036
terrorism,28.950672,41.013517
terrorism,71.462577,33.921926
terrorism,80.02558,9.66123
terrorism,-58.381503,-34.6037
terrorism,29.325035,-1.938949
terrorism,29.592337,-1.498463
terrorism,118.3183333,24.4366667
terrorism,-77.993327,1.210589
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,106.846046,-6.208821
terrorism,9.431706,42.714152
terrorism,9.303746,42.681855
terrorism,-75.572173,6.270526
terrorism,81.52467,7.921328
terrorism,8.738563,41.919157
terrorism,-73.653621,9.337295
terrorism,8.937046,42.63651
terrorism,8.757222,42.567651
terrorism,8.737554,41.918891
terrorism,8.737554,41.918891
terrorism,8.737554,41.918891
terrorism,8.737554,41.918891
terrorism,9.159269,41.387174
terrorism,8.738565,41.919159
terrorism,8.738566,41.91916
terrorism,9.512429,42.104248
terrorism,8.738567,41.919161
terrorism,,
terrorism,8.937046,42.63651
terrorism,91.871389,24.897778
terrorism,-73.33269,9.56049
terrorism,,
terrorism,75.103907,33.792909
terrorism,74.797368,34.083658
terrorism,75.148983,33.733336
terrorism,75.148983,33.733336
terrorism,75.148983,33.733336
terrorism,75.148983,33.733336
terrorism,75.148983,33.733336
terrorism,74.797368,34.083658
terrorism,98.117421,17.347846
terrorism,74.797368,34.083658
terrorism,75.763367,33.313294
terrorism,81.852488,7.115312
terrorism,5.447427,43.529742
terrorism,76.576171,33.778175
terrorism,76.576171,33.778175
terrorism,76.576171,33.778175
terrorism,76.576171,33.778175
terrorism,8.937046,42.63651
terrorism,4.360054,43.836699
terrorism,4.360054,43.836699
terrorism,51.530437,25.29161
terrorism,-74.030012,5.026003
terrorism,74.357158,31.554606
terrorism,-70.766667,-33.516667
terrorism,113.995279,-7.705053
terrorism,124.795276,7.206351
terrorism,-1.984447,43.320812
terrorism,-1.984447,43.320812
terrorism,-1.984447,43.320812
terrorism,29.121514,-2.889815
terrorism,-76.630626,7.882318
terrorism,-76.630626,7.882318
terrorism,74.797368,34.083658
terrorism,-122.150849,44.73573
terrorism,-122.456799,43.747695
terrorism,9.171887,41.749626
terrorism,-1.45459,43.395936
terrorism,-5.661926,43.545261
terrorism,-5.661926,43.545261
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,125.566599,-8.54966
terrorism,-85.916609,12.919106
terrorism,23.716647,37.97918
terrorism,23.646916,37.942843
terrorism,-75.197092,7.987804
terrorism,-73.25049,10.47692
terrorism,92.435696,21.821096
terrorism,2.895872,42.698684
terrorism,74.797368,34.083658
terrorism,-52.326976,4.922813
terrorism,9.450253,42.697576
terrorism,74.797368,34.083658
terrorism,74.797368,34.083658
terrorism,27.474725,-25.698749
terrorism,-5.930109,54.597269
terrorism,21.1930556,42.9105556
terrorism,9.414215,42.657985
terrorism,8.903952,41.67615
terrorism,,
terrorism,-1.984447,43.320812
terrorism,-76.408327,3.035795
terrorism,-77.76488,7.10577
terrorism,40.887996,37.537556
terrorism,-38.526529,-3.73227
terrorism,3.118229,36.721721
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,8.737687,41.919593
terrorism,-1.900896,43.311307
terrorism,-3.700345,40.416691
terrorism,80.361508,6.82184
terrorism,104.083333,14.233333
terrorism,32.288421,2.771679
terrorism,133.531079,33.559706
terrorism,80.767053,6.973857
terrorism,9.414215,42.657985
terrorism,-97.55506,19.77097
terrorism,-72.335,18.5391667
terrorism,-88.93153,14.897797
terrorism,-65.383333,-16.283333
terrorism,76.576171,33.778175
terrorism,-2.671635,42.846718
terrorism,-103.894658,30.588498
terrorism,-72.48288,7.30986
terrorism,-104.757328,38.85978
terrorism,46.362469,31.104229
terrorism,155.007525,-5.55014
terrorism,-73.653621,9.337295
terrorism,-75.907029,6.719613
terrorism,-76.17332,6.898522
terrorism,155.007525,-5.55014
terrorism,104.083257,14.23327
terrorism,-91.034722,15.487222
terrorism,-74.84211,6.6752
terrorism,-74.84211,6.6752
terrorism,-85.438847,13.146702
terrorism,-74.799707,6.77467
terrorism,-74.799707,6.77467
terrorism,94.224298,27.001617
terrorism,104.917445,11.558831
terrorism,35.533752,33.43407
terrorism,-71.428555,7.027345
terrorism,-2.502607,43.186642
terrorism,81.196796,8.5922
terrorism,-73.950146,6.313712
terrorism,-73.35331,8.23342
terrorism,-73.81111,6.21906
terrorism,-72.503885,7.894195
terrorism,-74.470196,5.01126
terrorism,80.270718,13.08268
terrorism,54.32597,29.200444
terrorism,54.32597,29.200444
terrorism,-74.70355,7.07786
terrorism,-74.99429,6.1876
terrorism,-73.94496,7.95603
terrorism,-35.708976,-9.64979
terrorism,-73.909401,7.007022
terrorism,-74.405661,10.411301
terrorism,-73.950146,6.313712
terrorism,43.741621,-12.28376
terrorism,43.741621,-12.28376
terrorism,-70.551779,-4.160966
terrorism,-76.13397,6.31609
terrorism,13.014556,-1.826427
terrorism,-73.349722,4.51
terrorism,-73.909401,7.007022
terrorism,75.787271,26.912434
terrorism,-75.18417,6.1429
terrorism,-75.18417,6.1429
terrorism,-75.18417,6.1429
terrorism,-75.18417,6.1429
terrorism,-4.275504,36.715666
terrorism,-4.275504,36.715666
terrorism,-73.1698,10.3879
terrorism,27.566667,53.9
terrorism,-77.745208,1.637898
terrorism,-75.52767,2.535935
terrorism,-77.005706,-12.129449
terrorism,,
terrorism,-74.75641,6.41082
terrorism,-75.028282,6.295346
terrorism,-76.69297,2.95258
terrorism,-72.503885,7.894195
terrorism,-72.503885,7.894195
terrorism,-72.503885,7.894195
terrorism,-72.503885,7.894195
terrorism,84.903267,44.426529
terrorism,-73.243625,3.712307
terrorism,87.627812,43.793028
terrorism,,
terrorism,-74.80908,7.59211
terrorism,-74.868183,7.491752
terrorism,-74.70355,7.07786
terrorism,,
terrorism,-75.572173,6.270526
terrorism,-73.087749,3.27199
terrorism,-75.97608,1.3325
terrorism,-7.319996,54.99451
terrorism,-73.200031,8.833351
terrorism,-16.543676,12.488449
terrorism,-16.543676,12.488449
terrorism,-70.641997,-33.469115
terrorism,12.494249,41.89052
terrorism,-11.059155,8.660488
terrorism,38.912394,39.06364
terrorism,-75.880642,6.30484
terrorism,,
terrorism,,
terrorism,-57.63561,-25.282773
terrorism,-5.930109,54.597269
terrorism,-76.972222,6.521111
terrorism,-73.653621,6.643708
terrorism,23.716647,37.97918
terrorism,-72.73464,8.63781
terrorism,-72.73464,8.63781
terrorism,-119.054654,43.58604
terrorism,23.716647,37.97918
terrorism,-74.07603,4.5981
terrorism,-2.983002,43.378918
terrorism,,
terrorism,23.716647,37.97918
terrorism,-1.789272,43.338233
terrorism,-75.37416,6.153669
terrorism,34.7696,-0.092039
terrorism,-72.485833,8.313611
terrorism,-74.630384,8.540112
terrorism,-5.930109,54.597269
terrorism,34.7696,-0.092039
terrorism,34.815253,0.22771
terrorism,-2.171588,43.280364
terrorism,23.716647,37.97918
terrorism,2.900788,36.759644
terrorism,121.023144,14.55655
terrorism,-5.996295,37.38264
terrorism,-3.807934,43.46096
terrorism,-5.930109,54.597269
terrorism,32.288073,2.772404
terrorism,-3.700345,40.416691
terrorism,0.149473,34.840752
terrorism,3.901676,36.73914
terrorism,23.716647,37.97918
terrorism,-1.644184,42.817988
terrorism,45.683333,43.316667
terrorism,80.02558,9.66123
terrorism,-73.853115,7.060051
terrorism,51.422974,35.696442
terrorism,1.016667,36.35
terrorism,-122.891429,47.039225
terrorism,-122.891429,47.039225
terrorism,-1.900896,43.311307
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,-6.33393,54.18006
terrorism,80.498611,8.682778
terrorism,103.847055,13.344637
terrorism,9.502568,42.093826
terrorism,,
terrorism,42.997782,36.865655
terrorism,,
terrorism,-75.259437,6.395033
terrorism,-75.14591,7.07386
terrorism,-75.335003,6.885714
terrorism,-75.09282,3.62122
terrorism,-75.296249,6.978951
terrorism,-75.899867,8.402925
terrorism,7.686619,45.070562
terrorism,12.494249,41.89052
terrorism,9.188171,45.463681
terrorism,80.02558,9.66123
terrorism,9.450262,42.697585
terrorism,8.73859,41.919184
terrorism,8.738591,41.919185
terrorism,25.923147,-2.949221
terrorism,-109.222772,41.58616
terrorism,123.436756,7.829613
terrorism,-74.11702,10.950236
terrorism,45.683333,43.316667
terrorism,6.863849,47.639674
terrorism,28.978359,41.008238
terrorism,31.143897,-26.328746
terrorism,80.64934,9.151898
terrorism,-122.861072,42.357411
terrorism,74.212038,31.239837
terrorism,51.422974,35.696442
terrorism,23.716647,37.97918
terrorism,45.683333,43.316667
terrorism,34.450067,31.483495
terrorism,7.444608,46.947922
terrorism,51.422974,35.696442
terrorism,29.06085,40.188627
terrorism,33.616287,40.601101
terrorism,-3.828228,48.577613
terrorism,,
terrorism,41.71986961,42.615404
terrorism,-73.916877,4.669244
terrorism,-73.23638,10.145663
terrorism,45.683333,43.316667
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,41.735661,42.628029
terrorism,109.3638,-7.390747
terrorism,23.755168,38.01317
terrorism,37.616667,55.75
terrorism,40.496196,38.887013
terrorism,5.878219,43.102976
terrorism,-104.803412,38.793235
terrorism,90.412106,23.811388
terrorism,75.08549,33.904299
terrorism,12.494249,41.89052
terrorism,119.41877,-5.134485
terrorism,20.902977,42.602636
terrorism,-72.496357,6.482797
terrorism,35.186667,31.731461
terrorism,1.53157,43.313989
terrorism,-72.503885,7.894195
terrorism,-6.216761,54.713382
terrorism,48.405238,32.382038
terrorism,41.131944,37.887222
terrorism,140.814829,-2.686374
terrorism,-0.137673,51.497126
terrorism,41.742202,43.107221
terrorism,74.25388,33.795977
terrorism,-2.632655,43.169068
terrorism,79.861243,6.927079
terrorism,80.477147,8.738157
terrorism,-72.335,18.5391667
terrorism,91.9906,23.997294
terrorism,28.98941,41.058038
terrorism,28.967492,41.010126
terrorism,8.738596,41.91919
terrorism,9.278311,41.591369
terrorism,8.97472,41.621822
terrorism,8.757222,42.567651
terrorism,9.149022,42.309409
terrorism,28.978359,41.008238
terrorism,74.797368,34.083658
terrorism,20.41152,44.836088
terrorism,88.363895,22.572646
terrorism,90.025394,26.37931
terrorism,29.058338,41.019179
terrorism,92.608133,26.236916
terrorism,91.104441,26.353393
terrorism,93.906269,24.663717
terrorism,9.439183,42.492576
terrorism,19.8911,44.274368
terrorism,21.163748,42.672479
terrorism,-73.33269,9.56049
terrorism,84.354205,28.276549
terrorism,80.411537,8.144427
terrorism,28.978359,41.008238
terrorism,8.7386,41.919194
terrorism,8.738601,41.919195
terrorism,74.63561,34.419807
terrorism,94.1077,25.6701
terrorism,-2.671635,42.846718
terrorism,-75.572173,6.270526
terrorism,20.874809,42.886909
terrorism,79.861243,6.927079
terrorism,78.295308,18.510022
terrorism,11.022435,50.973734
terrorism,79.861243,6.927079
terrorism,45.8832,43.4994
terrorism,79.567945,16.690933
terrorism,20.284861,44.795541
terrorism,51.422974,35.696442
terrorism,28.972594,41.016107
terrorism,86.790976,25.92869
terrorism,-2.671635,42.846718
terrorism,45.55,43.133333
terrorism,80.388133,8.345185
terrorism,79.314867,29.786285
terrorism,45.683333,43.316667
terrorism,80.02558,9.66123
terrorism,78.683477,17.45252
terrorism,-76.983333,2.116667
terrorism,-1.148312,48.057315
terrorism,124.087955,8.190899
terrorism,,
terrorism,85.313622,27.04869
terrorism,-74.441389,4.598333
terrorism,91.988153,23.940848
terrorism,91.988153,23.940848
terrorism,92.277519,23.934847
terrorism,91.988153,23.940848
terrorism,91.988153,23.940848
terrorism,91.469337,23.790546
terrorism,7.444608,46.947922
terrorism,7.444608,46.947922
terrorism,20.4680556,44.8186111
terrorism,125.182446,6.11975
terrorism,43.487222,37.0925
terrorism,40.211448,37.924678
terrorism,19.8369444,45.2516667
terrorism,75.205876,33.561228
terrorism,80.02558,9.66123
terrorism,75.205876,33.561228
terrorism,37.583456,0.355233
terrorism,44.4,33.3
terrorism,-57.63561,-25.282773
terrorism,93.899444,24.764167
terrorism,120.717412,14.907244
terrorism,81.006993,8.351263
terrorism,45.4109993,43.36174637
terrorism,19.268646,42.442575
terrorism,45.24766064,42.96241067
terrorism,-2.632655,43.169068
terrorism,79.861243,6.927079
terrorism,81.700188,7.716666
terrorism,45.683333,43.316667
terrorism,12.892565,-4.446342
terrorism,-75.572173,6.270526
terrorism,-6.07778,54.46423
terrorism,2.352222,48.856614
terrorism,40.211448,37.924678
terrorism,5.758065,36.805609
terrorism,-4.420016,36.719648
terrorism,51.422974,35.696442
terrorism,-4.420016,36.719648
terrorism,-4.420016,36.719648
terrorism,-3.006389,43.344167
terrorism,74.462401,34.286763
terrorism,-2.632655,43.169068
terrorism,-2.632655,43.169068
terrorism,-2.073914,43.136978
terrorism,114.161326,22.281867
terrorism,45.55,43.133333
terrorism,46.44211483,43.00618358
terrorism,40.989151,43.00732
terrorism,8.97472,41.621822
terrorism,45.24766064,42.96241067
terrorism,45.683333,43.316667
terrorism,45.989143,43.105756
terrorism,45.55,43.133333
terrorism,94.74266,26.926951
terrorism,139.653247,35.646572
terrorism,-75.533549,10.413711
terrorism,45.84304991,43.28345995
terrorism,-73.853115,7.060051
terrorism,27.994312,-2.104896
terrorism,-2.333641,43.054361
terrorism,23.763439,37.989108
terrorism,23.702291,37.925113
terrorism,23.804539,38.024694
terrorism,18.426329,-33.925313
terrorism,-86.534244,39.16659
terrorism,45.683333,43.316667
terrorism,95.316668,5.554139
terrorism,21.163748,42.672479
terrorism,67.028061,24.893379
terrorism,-1.984447,43.320812
terrorism,-5.930109,54.597269
terrorism,-0.126236,51.500152
terrorism,-0.126236,51.500152
terrorism,2.218239,41.430596
terrorism,80.640669,7.29384
terrorism,95.316668,5.554139
terrorism,95.316668,5.554139
terrorism,31.263016,-6.964455
terrorism,-75.729304,5.337522
terrorism,-73.01493,7.32234
terrorism,81.794609,7.529372
terrorism,80.49328,8.53839
terrorism,-3.597929,37.176487
terrorism,45.683333,43.316667
terrorism,23.716647,37.97918
terrorism,79.861243,6.927079
terrorism,-74.417001,3.86647
terrorism,-2.671635,42.846718
terrorism,46.158573,43.124254
terrorism,-73.28742,8.43557
terrorism,-3.700345,40.416691
terrorism,,
terrorism,-75.341218,7.198606
terrorism,81.510266,7.86778
terrorism,2.169919,41.387917
terrorism,45.27159,2.028479
terrorism,20.307119,42.659809
terrorism,2.169919,41.387917
terrorism,71.579994,34.009667
terrorism,104.917445,11.558831
terrorism,-76.87192,0.66643
terrorism,-2.473289,43.18418
terrorism,75.05077,33.788992
terrorism,2.01044,41.560953
terrorism,45.683333,43.316667
terrorism,-74.5337,4.74386
terrorism,-75.6053,1.61456
terrorism,-75.28659,1.68448
terrorism,87.461815,22.556913
terrorism,46.199835,43.219708
terrorism,44.511151,4.014756
terrorism,-2.171588,43.280364
terrorism,39.766724,-5.245924
terrorism,-77.76488,7.10577
terrorism,23.646845,37.942925
terrorism,74.857026,32.726602
terrorism,51.422974,35.696442
terrorism,6.129487,45.899217
terrorism,-121.953457,36.974796
terrorism,69.166111,34.533056
terrorism,69.166111,34.533056
terrorism,81.773904,28.517454
terrorism,67.028061,24.893379
terrorism,75.148983,33.733336
terrorism,-3.700345,40.416691
terrorism,45.866667,43.3
terrorism,20.4680556,44.8186111
terrorism,80.926165,28.730134
terrorism,74.214998,34.370951
terrorism,91.287127,23.831862
terrorism,-1.984447,43.320812
terrorism,21.704105,42.446947
terrorism,89.540328,22.845641
terrorism,74.774668,34.011779
terrorism,86.13447,27.355356
terrorism,74.50751,34.142813
terrorism,-1.984447,43.320812
terrorism,34.327033,31.356557
terrorism,31.719418,3.12069
terrorism,76.576171,33.778175
terrorism,122.140811,6.660497
terrorism,-2.020169,43.267454
terrorism,74.603442,34.010443
terrorism,-2.073914,43.136978
terrorism,85.325337,27.718332
terrorism,74.681027,32.993612
terrorism,43,36.866667
terrorism,84.237222,28.048333
terrorism,17.583333,43.366667
terrorism,77.220004,28.632381
terrorism,11.876554,45.409538
terrorism,-9.753928,8.421567
terrorism,45.560431,43.230385
terrorism,30.770913,-3.199134
terrorism,123.22612,10.386317
